NOMBRE DEL PROYECTO,ETAPA_DE_PROYECTO,TIPO_DE_OBRA,AREA_CONSTRUCCION,AREA_TERRENO,PRECIO_SOLES,PRECIO_X_M2,NRO_UNIDADES,NRO_DORMITORIOS,PCT_AVANCE,NOMBRE DEL CONSTRUCTOR,TIPO CONSTRUCTOR,NRO_PISOS,URBANIZACION,SECTOR_URBANO
CENTRIC BARRIO DOS DE MAYO,1.0,Edificio de departamentos,7564,588,526000.0,9228.07,19,2,1.0,DESARROLLO INMOBILIARIOS COMAR,4,17,,Lima Top
CENTRIC BARRIO DOS DE MAYO,1.0,Edificio de departamentos,7564,588,555100.0,9100.0,37,3,1.0,DESARROLLO INMOBILIARIOS COMAR,4,17,,Lima Top
CENTRIC BARRIO DOS DE MAYO,1.0,Edificio de departamentos,7564,588,372440.0,9311.0,38,1,1.0,DESARROLLO INMOBILIARIOS COMAR,4,17,,Lima Top
CENTRIC BARRIO DOS DE MAYO,1.0,Edificio de departamentos,7564,588,50000.0,3571.43,79,0,1.0,DESARROLLO INMOBILIARIOS COMAR,4,17,,Lima Top
CENTRIC BARRIO DOS DE MAYO,1.0,Edificio de departamentos,7564,588,15000.0,5000.0,16,0,1.0,DESARROLLO INMOBILIARIOS COMAR,4,17,,Lima Top
CONCEPTO HIGH LIVING,1.0,Edificio de departamentos,17748,1020,1130500.0,10467.6,26,2,1.0,INVERSIONES INMOBILIARIAS DEL PERU SA,4,15,,Lima Top
CONCEPTO HIGH LIVING,1.0,Edificio de departamentos,17748,1020,1430790.0,11006.1,24,3,1.0,INVERSIONES INMOBILIARIAS DEL PERU SA,4,15,,Lima Top
CONCEPTO HIGH LIVING,1.0,Edificio de departamentos,17748,1020,1387100.0,11369.7,26,3,1.0,INVERSIONES INMOBILIARIAS DEL PERU SA,4,15,,Lima Top
CONCEPTO HIGH LIVING,1.0,Edificio de departamentos,17748,1020,56000.0,3733.33,10,0,1.0,INVERSIONES INMOBILIARIAS DEL PERU SA,4,15,,Lima Top
CONCEPTO HIGH LIVING,1.0,Edificio de departamentos,17748,1020,22000.0,4400.0,40,0,1.0,INVERSIONES INMOBILIARIAS DEL PERU SA,4,15,,Lima Top
CONCEPTO HIGH LIVING,1.0,Edificio de departamentos,17748,1020,0.0,0.0,1,0,1.0,INVERSIONES INMOBILIARIAS DEL PERU SA,4,15,,Lima Top
CONCEPTO HIGH LIVING,1.0,Edificio de departamentos,17748,1020,1757700.0,13417.6,3,3,1.0,INVERSIONES INMOBILIARIAS DEL PERU SA,4,15,,Lima Top
CONCEPTO HIGH LIVING,1.0,Edificio de departamentos,17748,1020,856700.0,9847.13,1,2,1.0,INVERSIONES INMOBILIARIAS DEL PERU SA,4,15,,Lima Top
DOM,1.0,Edificio de departamentos,6720,270,0.0,0.0,1,0,0.62,MAGBIS CONSTRUCCIONES SAC,4,21,,Lima Top
DOM,1.0,Edificio de departamentos,6720,270,50000.0,4166.67,50,0,0.62,MAGBIS CONSTRUCCIONES SAC,4,21,,Lima Top
DOM,1.0,Edificio de departamentos,6720,270,534000.0,8090.91,15,2,0.62,MAGBIS CONSTRUCCIONES SAC,4,21,,Lima Top
DOM,1.0,Edificio de departamentos,6720,270,308370.0,8115.0,20,1,0.62,MAGBIS CONSTRUCCIONES SAC,4,21,,Lima Top
DOM,1.0,Edificio de departamentos,6720,270,408816.0,8016.0,20,1,0.62,MAGBIS CONSTRUCCIONES SAC,4,21,,Lima Top
DOM,1.0,Edificio de departamentos,6720,270,460000.0,8070.18,15,1,0.62,MAGBIS CONSTRUCCIONES SAC,4,21,,Lima Top
DOM,1.0,Edificio de departamentos,6720,270,555000.0,8671.88,16,2,0.62,MAGBIS CONSTRUCCIONES SAC,4,21,,Lima Top
DOM,1.0,Edificio de departamentos,6720,270,353980.0,8045.0,18,1,0.62,MAGBIS CONSTRUCCIONES SAC,4,21,,Lima Top
DOS 60,1.0,Edificio de departamentos,2418,450,11000.0,3666.67,4,0,1.0,CONSTRUCTORA INARCO PERU SAC,4,5,,Lima Top
DOS 60,1.0,Edificio de departamentos,2418,450,0.0,0.0,1,0,1.0,CONSTRUCTORA INARCO PERU SAC,4,5,,Lima Top
DOS 60,1.0,Edificio de departamentos,2418,450,965058.0,8540.34,1,1,1.0,CONSTRUCTORA INARCO PERU SAC,4,5,,Lima Top
DOS 60,1.0,Edificio de departamentos,2418,450,920000.0,10952.4,12,2,1.0,CONSTRUCTORA INARCO PERU SAC,4,5,,Lima Top
DOS 60,1.0,Edificio de departamentos,2418,450,50595.0,2976.18,2,0,1.0,CONSTRUCTORA INARCO PERU SAC,4,5,,Lima Top
DOS 60,1.0,Edificio de departamentos,2418,450,1062500.0,6640.59,3,2,1.0,CONSTRUCTORA INARCO PERU SAC,4,5,,Lima Top
DOS 60,1.0,Edificio de departamentos,2418,450,1394960.0,7664.62,3,2,1.0,CONSTRUCTORA INARCO PERU SAC,4,5,,Lima Top
DOS 60,1.0,Edificio de departamentos,2418,450,910250.0,8350.92,1,1,1.0,CONSTRUCTORA INARCO PERU SAC,4,5,,Lima Top
DOS DE MAYO 385,1.0,Edificio de departamentos,6000,500,1234770.0,9957.81,4,2,1.0,ARBRA OBRAS 1 SAC,4,8,,Lima Top
DOS DE MAYO 385,1.0,Edificio de departamentos,6000,500,83600.0,4180.0,46,0,1.0,ARBRA OBRAS 1 SAC,4,8,,Lima Top
DOS DE MAYO 385,1.0,Edificio de departamentos,6000,500,1200000.0,9160.31,3,3,1.0,ARBRA OBRAS 1 SAC,4,8,,Lima Top
DOS DE MAYO 385,1.0,Edificio de departamentos,6000,500,1375570.0,10421.0,3,3,1.0,ARBRA OBRAS 1 SAC,4,8,,Lima Top
DOS DE MAYO 385,1.0,Edificio de departamentos,6000,500,1167870.0,8983.62,4,3,1.0,ARBRA OBRAS 1 SAC,4,8,,Lima Top
DOS DE MAYO 385,1.0,Edificio de departamentos,6000,500,980000.0,8032.79,3,2,1.0,ARBRA OBRAS 1 SAC,4,8,,Lima Top
DOS DE MAYO 385,1.0,Edificio de departamentos,6000,500,1602420.0,7893.7,3,2,1.0,ARBRA OBRAS 1 SAC,4,8,,Lima Top
DOS DE MAYO 385,1.0,Edificio de departamentos,6000,500,1280000.0,9142.86,3,3,1.0,ARBRA OBRAS 1 SAC,4,8,,Lima Top
ECO STYLE,1.0,Edificio de departamentos,13000,891,800163.0,8793.0,24,3,1.0,FUNDAMENTA GESTION PERU SAC,4,20,EL COUNTRY,Lima Top
ECO STYLE,1.0,Edificio de departamentos,13000,891,60079.0,4005.27,40,0,1.0,FUNDAMENTA GESTION PERU SAC,4,20,EL COUNTRY,Lima Top
ECO STYLE,1.0,Edificio de departamentos,13000,891,0.0,0.0,1,0,1.0,FUNDAMENTA GESTION PERU SAC,4,20,EL COUNTRY,Lima Top
ECO STYLE,1.0,Edificio de departamentos,13000,891,780825.0,8975.0,29,3,1.0,FUNDAMENTA GESTION PERU SAC,4,20,EL COUNTRY,Lima Top
ECO STYLE,1.0,Edificio de departamentos,13000,891,631025.0,8887.68,30,3,1.0,FUNDAMENTA GESTION PERU SAC,4,20,EL COUNTRY,Lima Top
ECO STYLE,1.0,Edificio de departamentos,13000,891,531000.0,9000.0,15,3,1.0,FUNDAMENTA GESTION PERU SAC,4,20,EL COUNTRY,Lima Top
ECO STYLE,1.0,Edificio de departamentos,13000,891,472230.0,8910.0,12,2,1.0,FUNDAMENTA GESTION PERU SAC,4,20,EL COUNTRY,Lima Top
ECO STYLE,1.0,Edificio de departamentos,13000,891,1435360.0,8971.0,4,2,1.0,FUNDAMENTA GESTION PERU SAC,4,20,EL COUNTRY,Lima Top
ECO STYLE,1.0,Edificio de departamentos,13000,891,59525.0,4578.85,80,0,1.0,FUNDAMENTA GESTION PERU SAC,4,20,EL COUNTRY,Lima Top
EL MIRADOR III,1.0,Edificio de departamentos,2567,350,1330560.0,8316.0,5,3,1.0,INVERSIONES PUNTA CARRETAS SAC,4,7,CORPAC,Lima Top
EL MIRADOR III,1.0,Edificio de departamentos,2567,350,1527360.0,7006.24,2,3,1.0,INVERSIONES PUNTA CARRETAS SAC,4,7,CORPAC,Lima Top
EL MIRADOR III,1.0,Edificio de departamentos,2567,350,826000.0,9177.78,6,3,1.0,INVERSIONES PUNTA CARRETAS SAC,4,7,CORPAC,Lima Top
EL MIRADOR III,1.0,Edificio de departamentos,2567,350,927575.0,7729.79,2,2,1.0,INVERSIONES PUNTA CARRETAS SAC,4,7,CORPAC,Lima Top
ELEGANZA,1.0,Edificio de departamentos,2020,256,1060000.0,8480.0,4,3,1.0,MAHPSA CORPORACION INMOBILIARIA SAC,4,8,,Lima Top
ELEGANZA,1.0,Edificio de departamentos,2020,256,17000.0,5666.67,12,0,1.0,MAHPSA CORPORACION INMOBILIARIA SAC,4,8,,Lima Top
ELEGANZA,1.0,Edificio de departamentos,2020,256,53000.0,4076.92,8,0,1.0,MAHPSA CORPORACION INMOBILIARIA SAC,4,8,,Lima Top
ELEGANZA,1.0,Edificio de departamentos,2020,256,1732830.0,9735.0,1,3,1.0,MAHPSA CORPORACION INMOBILIARIA SAC,4,8,,Lima Top
ELEGANZA,1.0,Edificio de departamentos,2020,256,827200.0,9400.0,4,1,1.0,MAHPSA CORPORACION INMOBILIARIA SAC,4,8,,Lima Top
ELEGANZA,1.0,Edificio de departamentos,2020,256,1060000.0,8688.52,1,3,1.0,MAHPSA CORPORACION INMOBILIARIA SAC,4,8,,Lima Top
ELEGANZA,1.0,Edificio de departamentos,2020,256,1100000.0,9401.71,5,3,1.0,MAHPSA CORPORACION INMOBILIARIA SAC,4,8,,Lima Top
ELEGANZA,1.0,Edificio de departamentos,2020,256,704000.0,9915.49,1,1,1.0,MAHPSA CORPORACION INMOBILIARIA SAC,4,8,,Lima Top
ELEGANZA,1.0,Edificio de departamentos,2020,256,1060000.0,8412.7,2,3,1.0,MAHPSA CORPORACION INMOBILIARIA SAC,4,8,,Lima Top
ELEGANZA,1.0,Edificio de departamentos,2020,256,980457.0,9519.0,1,2,1.0,MAHPSA CORPORACION INMOBILIARIA SAC,4,8,,Lima Top
ELEGANZA,1.0,Edificio de departamentos,2020,256,64000.0,4000.0,16,0,1.0,MAHPSA CORPORACION INMOBILIARIA SAC,4,8,,Lima Top
EMPIRE,1.0,Edificio de departamentos,5670,600,1590780.0,26078.4,6,3,0.0,REDBAY DEL PERU SAC,4,8,EL OLIVAR,Lima Top
EMPIRE,1.0,Edificio de departamentos,5670,600,4035500.0,25868.6,1,3,0.0,REDBAY DEL PERU SAC,4,8,EL OLIVAR,Lima Top
EMPIRE,1.0,Edificio de departamentos,5670,600,75000.0,5769.23,50,0,0.0,REDBAY DEL PERU SAC,4,8,EL OLIVAR,Lima Top
EMPIRE,1.0,Edificio de departamentos,5670,600,3114150.0,26169.3,4,3,0.0,REDBAY DEL PERU SAC,4,8,EL OLIVAR,Lima Top
EMPIRE,1.0,Edificio de departamentos,5670,600,541900.0,12042.2,7,1,0.0,REDBAY DEL PERU SAC,4,8,EL OLIVAR,Lima Top
EMPIRE,1.0,Edificio de departamentos,5670,600,1450500.0,22315.4,12,3,0.0,REDBAY DEL PERU SAC,4,8,EL OLIVAR,Lima Top
EMPIRE,1.0,Edificio de departamentos,5670,600,880524.0,20964.9,12,1,0.0,REDBAY DEL PERU SAC,4,8,EL OLIVAR,Lima Top
EMPIRE,1.0,Edificio de departamentos,5670,600,555090.0,13877.2,34,1,0.0,REDBAY DEL PERU SAC,4,8,EL OLIVAR,Lima Top
EMPIRE,1.0,Edificio de departamentos,5670,600,1454620.0,20203.1,6,2,0.0,REDBAY DEL PERU SAC,4,8,EL OLIVAR,Lima Top
EMPIRE,1.0,Edificio de departamentos,5670,600,1215260.0,14467.4,2,2,0.0,REDBAY DEL PERU SAC,4,8,EL OLIVAR,Lima Top
ETERNA,1.0,Edificio de departamentos,2160,249,1926100.0,12671.7,1,2,15.0,ESCALA ARQUITECTURA SA,4,10,,Lima Top
ETERNA,1.0,Edificio de departamentos,2160,249,2714040.0,10643.3,1,3,15.0,ESCALA ARQUITECTURA SA,4,10,,Lima Top
ETERNA,1.0,Edificio de departamentos,2160,249,1742760.0,11855.5,3,3,15.0,ESCALA ARQUITECTURA SA,4,10,,Lima Top
ETERNA,1.0,Edificio de departamentos,2160,249,1639350.0,11879.3,3,3,15.0,ESCALA ARQUITECTURA SA,4,10,,Lima Top
ETERNA,1.0,Edificio de departamentos,2160,249,875294.0,10941.2,2,1,15.0,ESCALA ARQUITECTURA SA,4,10,,Lima Top
ETERNA,1.0,Edificio de departamentos,2160,249,1466680.0,11458.4,5,3,15.0,ESCALA ARQUITECTURA SA,4,10,,Lima Top
EUCALIPTOS 385,1.0,Edificio de departamentos,7447,360,2179610.0,10379.1,9,3,1.0,ESPARQ CONSTRUCCION SAC,4,12,COUNTRY CLUB,Lima Top
EUCALIPTOS 385,1.0,Edificio de departamentos,7447,360,1548600.0,10121.6,2,2,1.0,ESPARQ CONSTRUCCION SAC,4,12,COUNTRY CLUB,Lima Top
EUCALIPTOS 385,1.0,Edificio de departamentos,7447,360,1315290.0,12178.6,2,2,1.0,ESPARQ CONSTRUCCION SAC,4,12,COUNTRY CLUB,Lima Top
EUCALIPTOS 385,1.0,Edificio de departamentos,7447,360,60000.0,4000.0,9,0,1.0,ESPARQ CONSTRUCCION SAC,4,12,COUNTRY CLUB,Lima Top
EUCALIPTOS 385,1.0,Edificio de departamentos,7447,360,2273160.0,10622.3,9,3,1.0,ESPARQ CONSTRUCCION SAC,4,12,COUNTRY CLUB,Lima Top
EUCALIPTOS 385,1.0,Edificio de departamentos,7447,360,2071490.0,10007.2,25,3,1.0,ESPARQ CONSTRUCCION SAC,4,12,COUNTRY CLUB,Lima Top
GEMMA,,Edificio de departamentos,2204,1296,1387320.0,5616.69,4,3,0.55,KS RETAIL SAC,4,3,,Lima Top
GEMMA,,Edificio de departamentos,2204,1296,1641140.0,6078.31,4,3,0.55,KS RETAIL SAC,4,3,,Lima Top
GOLONDRINAS,,Edificio de departamentos,1400,280,58582.0,4506.31,18,0,0.6,VMG PROJECT SAC,4,5,,Lima Top
GOLONDRINAS,,Edificio de departamentos,1400,280,608925.0,8825.0,4,2,0.6,VMG PROJECT SAC,4,5,,Lima Top
GOLONDRINAS,,Edificio de departamentos,1400,280,647145.0,8865.0,4,2,0.6,VMG PROJECT SAC,4,5,,Lima Top
GOLONDRINAS,,Edificio de departamentos,1400,280,1197240.0,7300.24,1,3,0.6,VMG PROJECT SAC,4,5,,Lima Top
GOLONDRINAS,,Edificio de departamentos,1400,280,1270000.0,8410.6,2,3,0.6,VMG PROJECT SAC,4,5,,Lima Top
GOLONDRINAS,,Edificio de departamentos,1400,280,790000.0,8586.96,1,2,0.6,VMG PROJECT SAC,4,5,,Lima Top
GOLONDRINAS,,Edificio de departamentos,1400,280,770000.0,8555.56,1,2,0.6,VMG PROJECT SAC,4,5,,Lima Top
INARA,1.0,Edificio de departamentos,4080,340,1997190.0,8498.68,1,2,0.74,CHABRIER PROYECTOS SAC,4,9,,Lima Top
INARA,1.0,Edificio de departamentos,4080,340,924516.0,9630.38,1,1,0.74,CHABRIER PROYECTOS SAC,4,9,,Lima Top
INARA,1.0,Edificio de departamentos,4080,340,1825200.0,8296.36,1,3,0.74,CHABRIER PROYECTOS SAC,4,9,,Lima Top
INARA,1.0,Edificio de departamentos,4080,340,1612160.0,9427.81,6,3,0.74,CHABRIER PROYECTOS SAC,4,9,,Lima Top
INARA,1.0,Edificio de departamentos,4080,340,1665890.0,9519.39,1,3,0.74,CHABRIER PROYECTOS SAC,4,9,,Lima Top
INARA,1.0,Edificio de departamentos,4080,340,1513910.0,7967.94,1,3,0.74,CHABRIER PROYECTOS SAC,4,9,,Lima Top
INARA,1.0,Edificio de departamentos,4080,340,1116490.0,9304.1,7,2,0.74,CHABRIER PROYECTOS SAC,4,9,,Lima Top
INARA,1.0,Edificio de departamentos,4080,340,1665480.0,9409.47,2,3,0.74,CHABRIER PROYECTOS SAC,4,9,,Lima Top
INARA,1.0,Edificio de departamentos,4080,340,2010810.0,8378.37,1,3,0.74,CHABRIER PROYECTOS SAC,4,9,,Lima Top
INARA,1.0,Edificio de departamentos,4080,340,1548280.0,7069.75,1,3,0.74,CHABRIER PROYECTOS SAC,4,9,,Lima Top
INFINITE,1.0,Edificio de departamentos,9190,282,449747.0,7890.3,2,1,0.1,MW GRUPO INMOBILIARIO SAC,4,0,,Lima Top
INFINITE,1.0,Edificio de departamentos,9190,282,287927.0,8997.72,10,1,0.1,MW GRUPO INMOBILIARIO SAC,4,0,,Lima Top
INFINITE,1.0,Edificio de departamentos,9190,282,484793.0,8657.02,22,2,0.1,MW GRUPO INMOBILIARIO SAC,4,0,,Lima Top
INFINITE,1.0,Edificio de departamentos,9190,282,499237.0,8758.54,22,2,0.1,MW GRUPO INMOBILIARIO SAC,4,0,,Lima Top
INFINITE,1.0,Edificio de departamentos,9190,282,485028.0,7951.28,22,2,0.1,MW GRUPO INMOBILIARIO SAC,4,0,,Lima Top
INFINITE,1.0,Edificio de departamentos,9190,282,510160.0,7614.33,22,2,0.1,MW GRUPO INMOBILIARIO SAC,4,0,,Lima Top
INFINITE,1.0,Edificio de departamentos,9190,282,403050.0,7463.89,5,1,0.1,MW GRUPO INMOBILIARIO SAC,4,0,,Lima Top
INFINITE,1.0,Edificio de departamentos,9190,282,14800.0,2960.0,25,0,0.1,MW GRUPO INMOBILIARIO SAC,4,0,,Lima Top
INFINITE,1.0,Edificio de departamentos,9190,282,0.0,0.0,1,0,0.1,MW GRUPO INMOBILIARIO SAC,4,0,,Lima Top
INFINITE,1.0,Edificio de departamentos,9190,282,349600.0,7945.45,22,1,0.1,MW GRUPO INMOBILIARIO SAC,4,0,,Lima Top
INFINITE,1.0,Edificio de departamentos,9190,282,55000.0,4230.77,100,0,0.1,MW GRUPO INMOBILIARIO SAC,4,0,,Lima Top
INFINITE,1.0,Edificio de departamentos,9190,282,507300.0,8316.39,3,1,0.1,MW GRUPO INMOBILIARIO SAC,4,0,,Lima Top
INSIGHT,1.0,Edificio de departamentos,3390,340,477576.0,8378.53,9,2,0.9,CONFORTA GRUPO INMOBILIARIO SAC,4,8,,Lima Top
INSIGHT,1.0,Edificio de departamentos,3390,340,385632.0,9640.8,9,1,0.9,CONFORTA GRUPO INMOBILIARIO SAC,4,8,,Lima Top
INSIGHT,1.0,Edificio de departamentos,3390,340,430776.0,8615.52,10,2,0.9,CONFORTA GRUPO INMOBILIARIO SAC,4,8,,Lima Top
INSIGHT,1.0,Edificio de departamentos,3390,340,846144.0,7422.32,4,3,0.9,CONFORTA GRUPO INMOBILIARIO SAC,4,8,,Lima Top
INSIGHT,1.0,Edificio de departamentos,3390,340,68000.0,4533.33,40,0,0.9,CONFORTA GRUPO INMOBILIARIO SAC,4,8,,Lima Top
INSIGHT,1.0,Edificio de departamentos,3390,340,0.0,0.0,1,0,0.9,CONFORTA GRUPO INMOBILIARIO SAC,4,8,,Lima Top
INSIGHT,1.0,Edificio de departamentos,3390,340,535392.0,8498.29,8,3,0.9,CONFORTA GRUPO INMOBILIARIO SAC,4,8,,Lima Top
INSIGHT,1.0,Edificio de departamentos,3390,340,352000.0,12137.9,9,1,0.9,CONFORTA GRUPO INMOBILIARIO SAC,4,8,,Lima Top
JOY,,Edificio de departamentos,6320,386,531408.0,11071.0,14,1,0.04,INVERSIONES EN INMUEBLES LIMA SAC,4,15,,Lima Top
JOY,,Edificio de departamentos,6320,386,651060.0,10851.0,14,2,0.04,INVERSIONES EN INMUEBLES LIMA SAC,4,15,,Lima Top
JOY,,Edificio de departamentos,6320,386,620000.0,11071.4,15,2,0.04,INVERSIONES EN INMUEBLES LIMA SAC,4,15,,Lima Top
JOY,,Edificio de departamentos,6320,386,870000.0,10740.7,15,3,0.04,INVERSIONES EN INMUEBLES LIMA SAC,4,15,,Lima Top
JOY,,Edificio de departamentos,6320,386,737868.0,10851.0,14,2,0.04,INVERSIONES EN INMUEBLES LIMA SAC,4,15,,Lima Top
JOY,,Edificio de departamentos,6320,386,70000.0,4666.67,82,0,0.04,INVERSIONES EN INMUEBLES LIMA SAC,4,15,,Lima Top
LA FUENTE 281,1.0,Edificio de departamentos,1830,680,1654340.0,8030.78,1,3,1.0,TALE CONSTRUCTORA SAC,4,4,,Lima Top
LA FUENTE 281,1.0,Edificio de departamentos,1830,680,947485.0,11415.5,1,1,1.0,TALE CONSTRUCTORA SAC,4,4,,Lima Top
LA FUENTE 281,1.0,Edificio de departamentos,1830,680,966210.0,11235.0,1,1,1.0,TALE CONSTRUCTORA SAC,4,4,,Lima Top
LA FUENTE 281,1.0,Edificio de departamentos,1830,680,1209270.0,10515.4,1,2,1.0,TALE CONSTRUCTORA SAC,4,4,,Lima Top
LA FUENTE 281,1.0,Edificio de departamentos,1830,680,1294480.0,9806.67,2,3,1.0,TALE CONSTRUCTORA SAC,4,4,,Lima Top
LA FUENTE 281,1.0,Edificio de departamentos,1830,680,1353390.0,10410.7,1,3,1.0,TALE CONSTRUCTORA SAC,4,4,,Lima Top
LA FUENTE 281,1.0,Edificio de departamentos,1830,680,1353380.0,8731.45,2,2,1.0,TALE CONSTRUCTORA SAC,4,4,,Lima Top
LA FUENTE 281,1.0,Edificio de departamentos,1830,680,1481890.0,9379.03,1,3,1.0,TALE CONSTRUCTORA SAC,4,4,,Lima Top
LA FUENTE 281,1.0,Edificio de departamentos,1830,680,1758720.0,8142.22,1,1,1.0,TALE CONSTRUCTORA SAC,4,4,,Lima Top
LA FUENTE 281,1.0,Edificio de departamentos,1830,680,1339650.0,8168.6,1,3,1.0,TALE CONSTRUCTORA SAC,4,4,,Lima Top
LA FUENTE 281,1.0,Edificio de departamentos,1830,680,1646440.0,8400.21,2,3,1.0,TALE CONSTRUCTORA SAC,4,4,,Lima Top
LA FUENTE 281,1.0,Edificio de departamentos,1830,680,60750.0,4339.29,2,0,1.0,TALE CONSTRUCTORA SAC,4,4,,Lima Top
LANTANA RESIDENCIAL PARK,,Edificio de departamentos,3430,340,1107480.0,9800.75,5,3,0.92,INVERSIONES BETZOLAS SAC,4,8,,Lima Top
LANTANA RESIDENCIAL PARK,,Edificio de departamentos,3430,340,925440.0,9845.11,9,2,0.92,INVERSIONES BETZOLAS SAC,4,8,,Lima Top
LANTANA RESIDENCIAL PARK,,Edificio de departamentos,3430,340,692889.0,9759.0,10,1,0.92,INVERSIONES BETZOLAS SAC,4,8,,Lima Top
LANTANA RESIDENCIAL PARK,,Edificio de departamentos,3430,340,63750.0,4903.85,17,0,0.92,INVERSIONES BETZOLAS SAC,4,8,,Lima Top
LANTANA RESIDENCIAL PARK,,Edificio de departamentos,3430,340,1503740.0,6683.3,4,3,0.92,INVERSIONES BETZOLAS SAC,4,8,,Lima Top
LANTANA RESIDENCIAL PARK,,Edificio de departamentos,3430,340,1233780.0,9346.83,2,2,0.92,INVERSIONES BETZOLAS SAC,4,8,,Lima Top
LAS GARZAS RESIDENCIAL,1.0,Edificio de departamentos,1300,260,797011.0,6427.51,2,1,1.0,PROMOTORA DICON SAC,4,5,,Lima Top
LAS GARZAS RESIDENCIAL,1.0,Edificio de departamentos,1300,260,934048.0,8193.4,2,2,1.0,PROMOTORA DICON SAC,4,5,,Lima Top
LAS GARZAS RESIDENCIAL,1.0,Edificio de departamentos,1300,260,52410.0,4031.54,8,0,1.0,PROMOTORA DICON SAC,4,5,,Lima Top
LAS GARZAS RESIDENCIAL,1.0,Edificio de departamentos,1300,260,1454220.0,6670.74,2,2,1.0,PROMOTORA DICON SAC,4,5,,Lima Top
LAS GARZAS RESIDENCIAL,1.0,Edificio de departamentos,1300,260,1016510.0,8995.65,2,3,1.0,PROMOTORA DICON SAC,4,5,,Lima Top
LAS GARZAS RESIDENCIAL,1.0,Edificio de departamentos,1300,260,1051320.0,9222.15,2,3,1.0,PROMOTORA DICON SAC,4,5,,Lima Top
LIF PEZET,1.0,Edificio de departamentos,7323,380,0.0,0.0,1,0,1.0,MANT. CONST. Y PROYECTOS GENERALES SAC,4,15,,Lima Top
LIF PEZET,1.0,Edificio de departamentos,7323,380,1927080.0,10765.8,8,2,1.0,MANT. CONST. Y PROYECTOS GENERALES SAC,4,15,,Lima Top
LIF PEZET,1.0,Edificio de departamentos,7323,380,2472480.0,11187.7,6,3,1.0,MANT. CONST. Y PROYECTOS GENERALES SAC,4,15,,Lima Top
LIF PEZET,1.0,Edificio de departamentos,7323,380,2981120.0,12473.3,7,3,1.0,MANT. CONST. Y PROYECTOS GENERALES SAC,4,15,,Lima Top
LIF PEZET,1.0,Edificio de departamentos,7323,380,3847440.0,12175.4,4,3,1.0,MANT. CONST. Y PROYECTOS GENERALES SAC,4,15,,Lima Top
LIF PEZET,1.0,Edificio de departamentos,7323,380,62000.0,4133.33,28,0,1.0,MANT. CONST. Y PROYECTOS GENERALES SAC,4,15,,Lima Top
LIF PEZET,1.0,Edificio de departamentos,7323,380,12000.0,4000.0,35,0,1.0,MANT. CONST. Y PROYECTOS GENERALES SAC,4,15,,Lima Top
LIVORNO,1.0,Edificio de departamentos,4302,508,568992.0,9031.62,8,2,1.0,PROYECTOS URBAESPACIOS,4,8,,Lima Top
LIVORNO,1.0,Edificio de departamentos,4302,508,957823.0,7482.99,1,2,1.0,PROYECTOS URBAESPACIOS,4,8,,Lima Top
LIVORNO,1.0,Edificio de departamentos,4302,508,65000.0,5000.0,28,0,1.0,PROYECTOS URBAESPACIOS,4,8,,Lima Top
LIVORNO,1.0,Edificio de departamentos,4302,508,1032000.0,7644.44,4,3,1.0,PROYECTOS URBAESPACIOS,4,8,,Lima Top
LIVORNO,1.0,Edificio de departamentos,4302,508,495015.0,9339.91,12,2,1.0,PROYECTOS URBAESPACIOS,4,8,,Lima Top
LIVORNO,1.0,Edificio de departamentos,4302,508,637578.0,8280.23,1,2,1.0,PROYECTOS URBAESPACIOS,4,8,,Lima Top
LIVORNO,1.0,Edificio de departamentos,4302,508,785000.0,10608.1,8,3,1.0,PROYECTOS URBAESPACIOS,4,8,,Lima Top
LIVORNO,1.0,Edificio de departamentos,4302,508,1100000.0,7482.99,4,2,1.0,PROYECTOS URBAESPACIOS,4,8,,Lima Top
LOS LAURELES 495,1.0,Edificio de departamentos,2600,520,1936720.0,11737.7,3,3,1.0,J. PEZO Y CIA. S.A.,4,5,COUNTRY CLUB,Lima Top
LOS LAURELES 495,1.0,Edificio de departamentos,2600,520,2728290.0,13641.5,3,3,1.0,J. PEZO Y CIA. S.A.,4,5,COUNTRY CLUB,Lima Top
LOS LAURELES 495,1.0,Edificio de departamentos,2600,520,59245.0,3949.67,10,0,1.0,J. PEZO Y CIA. S.A.,4,5,COUNTRY CLUB,Lima Top
LOS LAURELES 495,1.0,Edificio de departamentos,2600,520,2104940.0,11137.2,2,3,1.0,J. PEZO Y CIA. S.A.,4,5,COUNTRY CLUB,Lima Top
LOS LAURELES 495,1.0,Edificio de departamentos,2600,520,66665.0,3508.68,11,0,1.0,J. PEZO Y CIA. S.A.,4,5,COUNTRY CLUB,Lima Top
LOS LAURELES 495,1.0,Edificio de departamentos,2600,520,31231.0,3470.11,6,0,1.0,J. PEZO Y CIA. S.A.,4,5,COUNTRY CLUB,Lima Top
LOS LAURELES 495,1.0,Edificio de departamentos,2600,520,45953.0,3534.85,5,0,1.0,J. PEZO Y CIA. S.A.,4,5,COUNTRY CLUB,Lima Top
LOS LAURELES 495,1.0,Edificio de departamentos,2600,520,1751030.0,12331.2,2,2,1.0,J. PEZO Y CIA. S.A.,4,5,COUNTRY CLUB,Lima Top
LOS PINOS,1.0,Edificio de departamentos,15501,1716,716900.0,7626.6,25,2,1.0,V & V BRAVO S.A.C.,4,9,,Lima Top
